image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
4327514739.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4327514739.jpg,"[' A small child in a white hooded sweatshirt stands at the door .', ' A small blond boy with a white jacket stands in a doorway .', ' A little kid with blond-hair , a white jacket and blue pants holding a door .', ' a toddler in a white sweatshirt is getting ready to grab the pole .', ' A young , blond child looks out of a glass door .']","[0.3695034682750702, 0.35950174927711487, 0.3543483316898346, 0.35123884677886963, 0.34830430150032043]","['4327514739.jpg', '4327514739.jpg', '4327514739.jpg', '301608837.jpg', '4333374998.jpg']",1,1,1,A small child in a white hooded sweatshirt stands at the door.,A small child in a white hooded sweatshirt stands at the door.,A small child in a white hooded sweatshirt stands at the door.,A small child in a white hooded sweatshirt stands at the door.
3214333978.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3214333978.jpg,"[' Four people walk down an icy road away from camera', ' Four women are taking a walk down an icy road .', ' People walking in a race on a cold day .', ' Four people run with snow on the ground , two runners wear short shorts and the other two wear sweatshirts and pants .', ' A trio of people are hiking throughout a heavily snowed path .']","[0.34381386637687683, 0.33492377400398254, 0.3327390253543854, 0.3326713740825653, 0.3293262720108032]","['3214333978.jpg', '3214333978.jpg', '4160524549.jpg', '5469569530.jpg', '5444535493.jpg']",1,1,1,Four people walk down an icy road away from camera.,Four people walk down an icy road away from camera.,Four people walking down a snowy road.,Four people walking down a snowy road.
2359100647.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2359100647.jpg,"[' Indonesian lady sewing on a doorstep .', ' A woman in a green flowered dress works at a loom .', ' A woman in a floral pattern dress is operating a loom .', ' A woman in a flower dress has attached a piece of green fabric with five wooden cylinders pushed through them to her waste and is stretching the fabric .', ' A woman in a headscarf sitting in front of a loom .']","[0.3561350107192993, 0.34741830825805664, 0.3330308198928833, 0.3316497206687927, 0.3300723433494568]","['303544972.jpg', '2359100647.jpg', '2359100647.jpg', '5217054772.jpg', '2110357944.jpg']",0,1,1,A woman in a headscarf is sewing on a loom.,A woman in a headscarf is sewing on a loom.,A woman in a floral pattern dress is operating a loom.,A woman in a floral pattern dress is operating a loom.
3668900592.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3668900592.jpg,"[' A man in a yellow shirt surfing .', ' A man in a yellow and black wetsuit is surfing a small wave .', ' A man in a black and yellow wetsuit is surfing .', ' A young man in a yellow shirt flies off his surfboard into a wave .', ' A brown-haired man in a black , yellow , and blue wetsuit is surfing .']","[0.3658910393714905, 0.36053839325904846, 0.35854586958885193, 0.35660678148269653, 0.35216546058654785]","['3211316116.jpg', '7368081478.jpg', '7368081478.jpg', '3668900592.jpg', '7368081478.jpg']",0,1,1,A man in a yellow shirt surfing.,A man in a yellow shirt surfing.,A man in a yellow shirt is surfing.,A man in a yellow shirt is surfing.
2542299880.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2542299880.jpg,"[' A person in an orange jumpsuit with silver reflectors is working underneath a train .', ' A man with an orange vest next to a train works with a handheld device .', ' A mechanic in an orange jumpsuit working on a train .', ' A man in a yellow and red shirt is operating machinery .', ' An electrician in a orange jumpsuit tests several circuits .']","[0.3639984428882599, 0.3440658152103424, 0.3431260287761688, 0.33164629340171814, 0.3289811313152313]","['2536943209.jpg', '2536950059.jpg', '2536943209.jpg', '3048136203.jpg', '2542299880.jpg']",0,1,1,A mechanic in an orange jumpsuit works on a train.,A mechanic in an orange jumpsuit works on a train.,A man in an orange jumpsuit is working on a train.,A man in an orange jumpsuit is working on a train.
513831663.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/513831663.jpg,"[' two girls wearing sweatshirts and jeans trying to put up a tent', ' A red-haired girl , wearing a gray shirt , is playing on a tire swing along with her friend , whom is wearing a pink shirt .', ' A girl with blond-hair is jumping off a tire swing', ' A girl has the biggest smile on her face as she swings on a tire .', ' A girl in cargo pants and a green shirt jumps in front of a square stone .']","[0.34469151496887207, 0.3439369201660156, 0.3299879729747772, 0.3277123272418976, 0.3249017298221588]","['513831663.jpg', '5512062568.jpg', '2759596272.jpg', '7468150262.jpg', '127257426.jpg']",1,1,1,Two girls wearing sweatshirts and jeans trying to put up a tent.,Two girls wearing sweatshirts and jeans trying to put up a tent.,Two girls wearing sweatshirts and jeans trying to put up a tent.,Two girls wearing sweatshirts and jeans trying to put up a tent.
365504466.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/365504466.jpg,"[' A young boy standing in front of a red harvester loading grain into a red dump truck .', ' A boy wearing a blue shirt is standing in front of farm equipment .', ' A young boy in a long-sleeved sweatshirt is standing in front of a red tractor , on the grass .', ' A boy in blue jeans stands in the scoop of a bulldozer .', ' Young boy stands in front of a tractor .']","[0.36913982033729553, 0.3559786081314087, 0.34246572852134705, 0.32396170496940613, 0.3205081820487976]","['365504466.jpg', '365504466.jpg', '365504466.jpg', '3562302012.jpg', '365504466.jpg']",1,1,1,A young boy in a blue shirt stands in front of a red harvester loading grain into a red dump tr,A young boy in a blue shirt stands in front of a red harvester loading grain into a red dump tr,A young boy standing in front of a red harvester loading grain into a red dump truck.,A young boy standing in front of a red harvester loading grain into a red dump truck.
7345543488.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/7345543488.jpg,"[' A woman vocalist singing in a club wearing glasses and playing keyboard', ' The lead singer of a band is wearing white glasses while standing in front of a microphone stand with a white boa wrapped around it .', ' A girl with glasses is singing into a microphone in front of a crowd .', ' A female wearing a white shirt and pinstriped vest sings into a microphone .', ' a woman with glasses is singing into a microphone .']","[0.35677072405815125, 0.33777597546577454, 0.3287304937839508, 0.3274051547050476, 0.32008644938468933]","['7345543488.jpg', '4728200662.jpg', '7345543488.jpg', '36139994.jpg', '7345543488.jpg']",1,1,1,A woman with glasses is singing into a microphone.,A woman with glasses is singing into a microphone.,A woman wearing glasses is singing into a microphone.,A woman wearing glasses is singing into a microphone.
4860806028.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4860806028.jpg,"[' A negro male in a white t-shirt and a black hat sitting on the curb texting .', ' A man leans against something to text while people pass by on the sidewalk .', ' One standing man and one seated man in a concrete block alley on cellphones , both wearing fitted caps and loose-fitting khaki clothing .', ' A black man sitting on a bench , looking at his cellphone .', ' A man sitting on a busy sidewalk .']","[0.413013219833374, 0.36081579327583313, 0.3483901917934418, 0.34754616022109985, 0.341810017824173]","['4860806028.jpg', '4895977486.jpg', '328322344.jpg', '4717583951.jpg', '1690043294.jpg']",1,1,1,A man in a white t-shirt and black cap sitting on a bench looking at his phone.,A man in a white t-shirt and black cap sitting on a bench looking at his phone.,A man in a white shirt and black hat is sitting on a curb and texting.,A man in a white shirt and black hat is sitting on a curb and texting.
4540109233.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4540109233.jpg,"[' A group of people pass by a subway station .', ' a few people waing around at a train stop', ' People walk under the shade of a building .', ' People trackside at a subway station by a train .', ' People heading home from work at the train station .']","[0.3374541997909546, 0.3329811990261078, 0.3321666717529297, 0.3315482437610626, 0.32850462198257446]","['4857555732.jpg', '3249865395.jpg', '4890458723.jpg', '2981702521.jpg', '2397886149.jpg']",0,0,0,People walk under the shade of a building.,People walk under the shade of a building.,People walking on a sidewalk.,People walking on a sidewalk.
2279416167.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2279416167.jpg,"[' A baby sits on an empty beach under a big , blue sky .', ' A kid at a beach , writing or drawing in the sand with an onlooker in the background .', ' On desolate sandy shore , a boy is drawing in sand with finger while man is standing far away in background .', ' A toddler sits on a sandy beach .', ' The baby sits on the sand in the front of the scene while the ocean is in the distance .']","[0.36790308356285095, 0.34446337819099426, 0.34255343675613403, 0.33339449763298035, 0.33223092555999756]","['2561849813.jpg', '2279416167.jpg', '2279416167.jpg', '2561849813.jpg', '2561849813.jpg']",0,1,1,"A baby sits on an empty beach under a big, blue sky.","A baby sits on an empty beach under a big, blue sky.","A baby sits on an empty beach under a big, blue sky.","A baby sits on an empty beach under a big, blue sky."
4062486051.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4062486051.jpg,"[' A Native American Performance is put on for spectators .', ' People in Native American costumes performing , banner in background .', ' Native Americans performing a traditional dance or ceremony .', ' A Native American pow wow is being demonstrated to onlookers .', ' A Native American cultural group performs music for a crowd .']","[0.35179468989372253, 0.34822461009025574, 0.34473055601119995, 0.33820897340774536, 0.33722764253616333]","['8093540865.jpg', '3589368949.jpg', '4062486051.jpg', '8093540865.jpg', '2368321486.jpg']",0,1,1,A Native American pow wow is being demonstrated to onlookers.,A Native American pow wow is being demonstrated to onlookers.,A man in a Native American costume is performing in front of a crowd.,A man in a Native American costume is performing in front of a crowd.
3329961466.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3329961466.jpg,"[' 3 guys ham it up in front of the camera .', ' Three men working concessions in front of a restaurant .', ' Three men standing portraying thumbs up to the screen , while having a barbecue .', ' Three men are cheering in kitchen .', ' Three workers smiling in a restaurant setting .']","[0.33852308988571167, 0.3329457938671112, 0.32623544335365295, 0.32050952315330505, 0.3161677122116089]","['3329961466.jpg', '4697634866.jpg', '16396205.jpg', '3329961466.jpg', '117956563.jpg']",1,1,1,Three men are cheering in kitchen.,Three men are cheering in kitchen.,Three men are smiling in a restaurant setting.,Three men are smiling in a restaurant setting.
