image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
000000026941.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000026941.jpg,"['A green cart with old luggage on it standing by.', 'A bunch of suitcases that are on a cart.', 'A pile of suitcases that are stacked on a green roller.', 'a stack of suitcases out on the street', 'a little green cart filled with assorted suitcases ']","[0.37227651476860046, 0.3550366163253784, 0.34768158197402954, 0.34595638513565063, 0.3431164026260376]","['000000026941.jpg', '000000026941.jpg', '000000026941.jpg', '000000329041.jpg', '000000026941.jpg']",1,1,1,A green cart filled with assorted suitcases.,A green cart filled with assorted suitcases.,A green cart with old luggage on it standing by.,A green cart with old luggage on it standing by.
000000140840.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000140840.jpg,"['Several kites sit on the ground, with a few people in the background.', 'Kites being used by people on a beach.', 'Various kites near the ground in a field.', 'many kites with different shapes all laying on the ground', 'There are many people on this field flying kites']","[0.3561784327030182, 0.34750866889953613, 0.34047481417655945, 0.3333093822002411, 0.325216680765152]","['000000140840.jpg', '000000143068.jpg', '000000140840.jpg', '000000140840.jpg', '000000293200.jpg']",1,1,1,"Several kites sit on the ground, with a few people in the background.","Several kites sit on the ground, with a few people in the background.",A field full of kites with people flying them.,A field full of kites with people flying them.
000000567886.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000567886.jpg,"['A person sits on the floor beside flip flops and a teddy bear.', ""A teddy bear and sandals lie strewn at someone's feet."", 'A toothbrush is being pushed against the stuffed animal', 'A dog sits on the floor next to some shoes. ', 'The student is trying to relax on the floor.']","[0.3970019519329071, 0.36515936255455017, 0.3606754243373871, 0.3301577568054199, 0.32969775795936584]","['000000567886.jpg', '000000567886.jpg', '000000521405.jpg', '000000412240.jpg', '000000567886.jpg']",1,1,1,A toothbrush is being pushed against the stuffed animal.,A toothbrush is being pushed against the stuffed animal.,A person sits on the floor beside flip flops and a teddy bear.,A person sits on the floor beside flip flops and a teddy bear.
000000216277.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000216277.jpg,"['A half-eaten apple sits next to a cell phone.', 'A partially eaten apple by a Verizon device.', 'Partially eaten apple and cell phone, near a hand on a table.', 'An alarm clock that is shaped like an apple.', 'A table topped with a half eaten apple next to a smart phone.']","[0.34352341294288635, 0.341499000787735, 0.3150331676006317, 0.30956190824508667, 0.2981416881084442]","['000000216277.jpg', '000000216277.jpg', '000000216277.jpg', '000000407825.jpg', '000000216277.jpg']",1,1,1,A half-eaten apple sits next to a cell phone.,A half-eaten apple sits next to a cell phone.,A half-eaten apple sits next to a cell phone.,A half-eaten apple sits next to a cell phone.
000000572408.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000572408.jpg,"['a brown bull and a white bird and a hill', 'A long horn bull standing next to a  sheep on a grass covered field.', 'Several herd animals are on the grass by a mountain.', 'Long haired cattle in a field with calf.', 'A brown cow grazing on grass on a mountain.']","[0.3212813436985016, 0.3199250400066376, 0.29909610748291016, 0.29906660318374634, 0.29080408811569214]","['000000492992.jpg', '000000572408.jpg', '000000332318.jpg', '000000572408.jpg', '000000416837.jpg']",0,1,1,A long horn bull standing next to a  sheep on a grass covered field.,A long horn bull standing next to a  sheep on a grass covered field.,A brown bull and a white bird and a hill.,A brown bull and a white bird and a hill.
000000427160.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000427160.jpg,"['A baseball runner slows as he arrives at third base', 'A runner leading off base to try and get to the next base.', 'a baseman ready to put the runner out', 'The action in an organized youth baseball game.', 'The player approaches home plate to take his turn at bat.']","[0.35113391280174255, 0.34535640478134155, 0.3449748754501343, 0.33541983366012573, 0.33493390679359436]","['000000431545.jpg', '000000132931.jpg', '000000516038.jpg', '000000054593.jpg', '000000507223.jpg']",0,0,0,A baseball player is running to a base during a game.,A baseball player is running to a base during a game.,A baseball player running to the base.,A baseball player running to the base.
000000569825.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000569825.jpg,"['Batter warming up near dug out during major game.', 'A hitter is waiting for the pitch to be thrown', 'A baseball player standing near one of the bases.', 'A player in a baseball uniform on the field.', 'A young batter is awaiting a pitch during a game.']","[0.3382653295993805, 0.337691992521286, 0.33177223801612854, 0.32972976565361023, 0.32865843176841736]","['000000254516.jpg', '000000006471.jpg', '000000569825.jpg', '000000569825.jpg', '000000098287.jpg']",0,1,1,A baseball player in a uniform is standing on the field.,A baseball player in a uniform is standing on the field.,A baseball player is standing on the field.,A baseball player is standing on the field.
000000011149.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000011149.jpg,"['A bunch of bikes that are sitting on the sidewalk.', 'this is a jeep and a bike parked together', 'Parked bikes on a beautiful, picture perfect, sunny day.', 'Two parked bikes on a sidewalk with a person riding a motor bike.', 'a home made three wheeled trike sitting in a driveway']","[0.296954870223999, 0.29623720049858093, 0.2946621775627136, 0.29389190673828125, 0.28709274530410767]","['000000074058.jpg', '000000114770.jpg', '000000011149.jpg', '000000011149.jpg', '000000007386.jpg']",0,1,1,A bunch of bikes that are sitting on the sidewalk.,A bunch of bikes that are sitting on the sidewalk.,A bunch of bikes that are sitting on the sidewalk.,A bunch of bikes that are sitting on the sidewalk.
000000157124.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000157124.jpg,"['a new kitchen cabinet with a sink being installed', 'Scene of sinks in the process of being completed', 'a white sink a towel and some brown cabinets', 'A white sink placed in the middle of a constructed kitchen.', 'This is someones sink in their bathroom in their home.']","[0.31417450308799744, 0.30781254172325134, 0.30187031626701355, 0.29867520928382874, 0.2954167127609253]","['000000165257.jpg', '000000157124.jpg', '000000293390.jpg', '000000157124.jpg', '000000223789.jpg']",0,1,1,A white sink is placed in the middle of a constructed kitchen.,A white sink is placed in the middle of a constructed kitchen.,A white sink in the middle of a constructed kitchen.,A white sink in the middle of a constructed kitchen.
000000210708.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000210708.jpg,"['A baby elephant having fun playing in a river.', 'A mother elephant gives her baby a bath.', 'A large and small elephant bathing in the river.', 'An elephant and a baby elephant are bathing in a river', 'An elephant trying to reach something on the ground with his trunk.']","[0.35024335980415344, 0.3453481197357178, 0.3413809537887573, 0.32323795557022095, 0.31295982003211975]","['000000556765.jpg', '000000210708.jpg', '000000210708.jpg', '000000210708.jpg', '000000270402.jpg']",0,1,1,An elephant and a baby elephant are bathing in a river.,An elephant and a baby elephant are bathing in a river.,A baby elephant is playing in the water with a large elephant.,A baby elephant is playing in the water with a large elephant.
000000474164.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000474164.jpg,"['a dog that is standing on top of a truck', 'There is a dog on top of a truck outside.', 'A small dog sitting on top of a truck.', 'a little dog sitting on the roof of a club cab truck', 'A dog sits on top of a truck.']","[0.39631035923957825, 0.39395853877067566, 0.38392335176467896, 0.38291341066360474, 0.3766559660434723]","['000000474164.jpg', '000000474164.jpg', '000000474164.jpg', '000000474164.jpg', '000000474164.jpg']",1,1,1,A dog sitting on top of a truck.,A dog sitting on top of a truck.,A dog is sitting on top of a truck.,A dog is sitting on top of a truck.
000000447522.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000447522.jpg,"['Rice, broccoli, onions, and tomatoes sitting on a plate.', 'Looking down at a bowl of white rice, broccoli and a vegetable dish', 'A nearly empty plate containing broccoli and brown sauce.', 'a plate of polents a tomatoe and brocolli', 'A plate of stir fry vegetables on white rice.']","[0.3350231945514679, 0.3241095542907715, 0.31424659490585327, 0.3133288323879242, 0.30967333912849426]","['000000447522.jpg', '000000003501.jpg', '000000231097.jpg', '000000356498.jpg', '000000447522.jpg']",1,1,1,"A plate of rice with broccoli, onions, and tomatoes.","A plate of rice with broccoli, onions, and tomatoes.",A plate of stir fry vegetables on white rice.,A plate of stir fry vegetables on white rice.
000000303499.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000303499.jpg,"['People in red uniforms mounted on black horses.', 'two men in red coats riding horses in front of a palace', 'Two people in red robes sitting on two horses.', '2 men wearing red cloaks riding on horseback.', ""two ladies riding horses there's a reflection of one of them in a mirror""]","[0.36173537373542786, 0.35532936453819275, 0.31011703610420227, 0.30364179611206055, 0.2811376452445984]","['000000303499.jpg', '000000303499.jpg', '000000303499.jpg', '000000303499.jpg', '000000303653.jpg']",1,1,1,Two people in red uniforms are riding horses in front of a palace.,Two people in red uniforms are riding horses in front of a palace.,Two men in red coats riding horses in front of a palace.,Two men in red coats riding horses in front of a palace.
000000565778.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000565778.jpg,"['Blue train car sitting on a train track near tunnel.', 'A blue train traveling past a train station next to a lush green mountain.', 'People are walking by a blue train next to a mountain.', 'A five car blue and white train with passengers', 'A blue and white train is moving on the rails. ']","[0.35513925552368164, 0.32508420944213867, 0.324484646320343, 0.323293000459671, 0.31233590841293335]","['000000565778.jpg', '000000076625.jpg', '000000076625.jpg', '000000006040.jpg', '000000006040.jpg']",1,1,1,A blue train is traveling past a tunnel next to a lush green mountain.,A blue train is traveling past a tunnel next to a lush green mountain.,A blue train car is sitting on a train track near a tunnel.,A blue train car is sitting on a train track near a tunnel.
000000001675.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000001675.jpg,"['A black fluffy cat sitting on top of a computer keyboard.', 'A dark cat hiding in between a laptop. ', 'A cat curled up by the keyboard of a laptop.', 'A black and white cat laying across the keyboard of a laptop.', 'A cat that is laying on the side of a computer.']","[0.4027591645717621, 0.39938464760780334, 0.38108375668525696, 0.3781737983226776, 0.37547528743743896]","['000000001675.jpg', '000000174231.jpg', '000000078420.jpg', '000000119233.jpg', '000000364297.jpg']",1,1,1,A black and white cat laying across the keyboard of a laptop.,A black and white cat laying across the keyboard of a laptop.,A black and white cat laying across the keyboard of a laptop.,A black and white cat laying across the keyboard of a laptop.
