image_name,image_path,retrieved_captions_b16,retrieved_scores_b16,retrieved_image_names_b16,hit@5_b16,raw_b16,answer_b16,retrieved_captions_b32,retrieved_scores_b32,retrieved_image_names_b32,hit@5_b32,raw_b32,answer_b32
000000034760.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000034760.jpg,"['A clean bathroom with tan walls and no curtain. ', 'A tan bathroom with a toliet and a tub.', 'A bathroom with a toilet, tub, mirror, window and a shower pole. ', 'A bathroom with a sink, toilet, tub and shower head.', 'The bathroom is clean and ready to be used. ']","[0.30014026165008545, 0.29245805740356445, 0.28857532143592834, 0.28767552971839905, 0.2828349173069]","['000000350833.jpg', '000000446574.jpg', '000000308466.jpg', '000000308466.jpg', '000000023666.jpg']",0,"A clean bathroom with a toilet, sink, and a shower.","A clean bathroom with a toilet, sink, and a shower.","['A bathroom not being used contains a toilet, sink, shower and bathtub.', 'The bathroom is clean and ready to be used. ', 'There is a tub, a toilet, and a sink in the bathroom.', 'The neat bathroom has green trim on the tile.', 'A clean bathroom with sink, toilet, and bathtub.']","[0.32374832034111023, 0.32358819246292114, 0.323413610458374, 0.32072702050209045, 0.31842997670173645]","['000000514914.jpg', '000000023666.jpg', '000000092124.jpg', '000000360564.jpg', '000000350833.jpg']",0,"A clean bathroom with sink, toilet, and bathtub.","A clean bathroom with sink, toilet, and bathtub."
000000488673.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000488673.jpg,"['A couple of people at a table in a kitchen.', 'a man and a woman sitting at table', 'A man presents a cake with lit candles on it to a seated man.', 'A couple in the kitchen with a birthday cake.', 'A couple celebrating a birthday in a kitchen.']","[0.3012107014656067, 0.2722747325897217, 0.27215418219566345, 0.2661064565181732, 0.26361533999443054]","['000000488673.jpg', '000000177489.jpg', '000000391722.jpg', '000000488673.jpg', '000000488673.jpg']",1,A man presents a cake with lit candles on it to a seated man.,A man presents a cake with lit candles on it to a seated man.,"['A couple of people at a table in a kitchen.', 'A man presents a cake with lit candles on it to a seated man.', 'A man holding a cake with lit candles up to another man.', 'A man serving food from a table with the arm of woman around his chest.', 'A man pours a drink of wine for two companions.']","[0.326369047164917, 0.31219682097435, 0.29697540402412415, 0.2962270677089691, 0.2939727306365967]","['000000488673.jpg', '000000391722.jpg', '000000391722.jpg', '000000570471.jpg', '000000417632.jpg']",1,A man presents a cake with lit candles on it to a seated man.,A man presents a cake with lit candles on it to a seated man.
000000517523.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000517523.jpg,"['A 787 airplane is landing at the airport.', 'A large jetliner flying through a cloudy blue sky.', 'The bottom of a jumbo jet is flying through the air.  ', ""The large jumbo jet has it's landing gear lowered."", 'A commercial plane on the strip to take off.']","[0.3052647113800049, 0.271483838558197, 0.2677747309207916, 0.2636750042438507, 0.262165904045105]","['000000517523.jpg', '000000101787.jpg', '000000379453.jpg', '000000452122.jpg', '000000096549.jpg']",1,A large jetliner flying through a cloudy blue sky.,A large jetliner flying through a cloudy blue sky.,"['A 787 airplane is landing at the airport.', 'A large airplane is ascending from the runway.', 'A large airplane is ascending from the runway.', 'A large commercial airplane taking off into the sky', 'An airplane is getting ready to land at the airport.']","[0.3459031581878662, 0.30982571840286255, 0.30982571840286255, 0.3048255145549774, 0.30069535970687866]","['000000517523.jpg', '000000404479.jpg', '000000196185.jpg', '000000383621.jpg', '000000517523.jpg']",1,A large commercial airplane is taking off into the sky.,A large commercial airplane is taking off into the sky.
000000291861.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000291861.jpg,"['A zebra nestled in the woods surrounded by rocks', 'a little zebra biting its own tali ', 'A large lone zebra poses for a picture inside a zoo', 'A lone Zebra near a rock with large rock face in background.', 'The stripes on the zebra almost disappear on its legs.']","[0.29257404804229736, 0.2900516092777252, 0.2864379286766052, 0.28511306643486023, 0.2845225930213928]","['000000449406.jpg', '000000325306.jpg', '000000236730.jpg', '000000291861.jpg', '000000317024.jpg']",1,A lone Zebra near a rock with large rock face in background.,A lone Zebra near a rock with large rock face in background.,"['The zebra is wondering about the shadow that he sees.', 'The stripes on the zebra almost disappear on its legs.', 'A zebra in the shade on a sunny day ', 'There is a zebra in his habitat at the zoo.', 'A zebra nestled in the woods surrounded by rocks']","[0.3290744423866272, 0.32744982838630676, 0.3199464678764343, 0.3198797106742859, 0.31922590732574463]","['000000426297.jpg', '000000317024.jpg', '000000509656.jpg', '000000509656.jpg', '000000449406.jpg']",0,A zebra in its natural habitat is standing near a rock.,A zebra in its natural habitat is standing near a rock.
000000352582.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000352582.jpg,"['A man spins a frisbee as the audience looks on.', 'a young man attempting to throw a Frisbee past a defender ', 'A couple of men playing a game of frisbee.', 'Two young men playing a game of frisbee.', 'A man holding a frisbee prepares to throw it.']","[0.3585410714149475, 0.35090404748916626, 0.3469120264053345, 0.3455122411251068, 0.3438224792480469]","['000000009378.jpg', '000000568213.jpg', '000000127263.jpg', '000000163118.jpg', '000000409198.jpg']",0,Two young men playing a game of frisbee.,Two young men playing a game of frisbee.,"['A young man participates in a Frisbee game.', 'a male in a gray shirt grass and a white frisbee', 'A man getting ready to throw a Frisbee on a field.', 'A young man holding a Frisbee in a throwing position.', 'Two young men playing a game of frisbee.']","[0.3196359872817993, 0.30738532543182373, 0.30442747473716736, 0.30294322967529297, 0.30283546447753906]","['000000352582.jpg', '000000227482.jpg', '000000423104.jpg', '000000343803.jpg', '000000163118.jpg']",1,A young man in a vest and dress shirt is holding a frisbee and getting ready to throw it.,A young man in a vest and dress shirt is holding a frisbee and getting ready to throw it.
000000019432.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000019432.jpg,"['A man getting ready to serve the ball in a tennis game.', 'A man in a tennis tournament getting ready to hit the ball', 'A man hitting a tennis ball on a professional court.', 'A Tenn player that is returning a tennis ball back to his opponent. ', 'a pro tennis player playing a game ']","[0.32110655307769775, 0.32104167342185974, 0.31819382309913635, 0.3152194321155548, 0.313966304063797]","['000000521956.jpg', '000000323895.jpg', '000000127530.jpg', '000000143572.jpg', '000000098853.jpg']",0,A man in a white shirt and black shorts is preparing to hit a tennis ball on a blue court.,A man in a white shirt and black shorts is preparing to hit a tennis ball on a blue court.,"['A tennis player makes a quick shuffle to return the ball.', 'a man plays tennis in front of a large audience', 'A man hitting a tennis ball during a tennis match.', 'A PICTURE OF A MAN PLAYING A TENNIS GAME ', 'A man hitting a tennis ball on a professional court.']","[0.3375817537307739, 0.3350973427295685, 0.33495470881462097, 0.33419403433799744, 0.3340943157672882]","['000000325347.jpg', '000000261097.jpg', '000000064718.jpg', '000000438876.jpg', '000000127530.jpg']",0,A man hitting a tennis ball on a professional court.,A man hitting a tennis ball on a professional court.
000000566758.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000566758.jpg,"['A school bus is parked on the side of the street.', 'A front shot of a Crosstown bus is parked on the side of the road. ', 'A bus that is sitting in the street.', 'A bus that is sitting on the street.', 'A bus that is driving down the road.']","[0.3096437454223633, 0.30554354190826416, 0.3040139377117157, 0.30387982726097107, 0.30331137776374817]","['000000566758.jpg', '000000122606.jpg', '000000362682.jpg', '000000005037.jpg', '000000344029.jpg']",1,A yellow school bus is parked on the side of the street.,A yellow school bus is parked on the side of the street.,"['a school bus on a city street ', 'A yellow bus that says 103 Roja on the front', 'An educational bus is parked in a residential area.', 'A school bus is parked on the side of the street.', 'A yellow school bus traveling down a street.']","[0.33648866415023804, 0.33190515637397766, 0.3248087465763092, 0.3227091133594513, 0.3226572573184967]","['000000566758.jpg', '000000269632.jpg', '000000200839.jpg', '000000566758.jpg', '000000088462.jpg']",1,A yellow school bus is parked on the side of the street.,A yellow school bus is parked on the side of the street.
000000157928.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000157928.jpg,"['Two men with backpacks on, one of which is fastening skis to a sled.', 'Two people with snow gear on, carrying equipment.', 'A cooler attached to a sled near some skiers ', 'A skier getting ready to go out the gate.', 'Two people in the snow with skis and a cooler.']","[0.3332464396953583, 0.3108302354812622, 0.298885315656662, 0.291822224855423, 0.289442241191864]","['000000157928.jpg', '000000054592.jpg', '000000157928.jpg', '000000447465.jpg', '000000157928.jpg']",1,"Two men with backpacks on, one of which is fastening skis to a sled.","Two men with backpacks on, one of which is fastening skis to a sled.","['Two men with backpacks on, one of which is fastening skis to a sled.', 'A cooler attached to a sled near some skiers ', 'Two people with snow gear on, carrying equipment.', 'man on his knees with his snow board still attached, hands on hips', 'a skier is prepared to go down a mountain.']","[0.35415223240852356, 0.3380771279335022, 0.3228057324886322, 0.3077511489391327, 0.30723994970321655]","['000000157928.jpg', '000000157928.jpg', '000000054592.jpg', '000000094944.jpg', '000000038210.jpg']",1,"Two men with backpacks on, one of which is fastening skis to a sled.","Two men with backpacks on, one of which is fastening skis to a sled."
000000340015.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000340015.jpg,"['A large pizza with meatballs and tomatoes on top of it.', 'a close up of a pizza with several toppings ', 'A pizza with ingredients that include tomatoes and meatballs.', 'A pizza in a pan topped with cheese and meat. ', 'a pizza pepperoni and veggies  sitting on a pan']","[0.29310160875320435, 0.2822210192680359, 0.2817537784576416, 0.28106412291526794, 0.28006842732429504]","['000000340015.jpg', '000000159112.jpg', '000000340015.jpg', '000000075456.jpg', '000000436315.jpg']",1,A large pizza with meatballs and tomatoes on top of it.,A large pizza with meatballs and tomatoes on top of it.,"['The pizza is ready to go into the oven.', 'The pizza is beginning to melt in the oven.', 'A large pizza with meatballs and tomatoes on top of it.', 'There is a fresh pizza that just came out the oven', 'A frozen pizza in the oven already cooked']","[0.32502374053001404, 0.3216548562049866, 0.3161371052265167, 0.31506267189979553, 0.3103068470954895]","['000000476787.jpg', '000000194746.jpg', '000000340015.jpg', '000000032038.jpg', '000000192191.jpg']",1,A large pizza with meatballs and tomatoes on top of it.,A large pizza with meatballs and tomatoes on top of it.
000000166747.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000166747.jpg,"['A group of people riding a trolley being pulled by a horse.', 'a horse walking on a small platform in front of a group of people', 'A group of people riding on a double decker bus on a bridge.', 'A horse pulling a trolley carriage with a man on it', 'There is a white horse pulling a trolley behind it.']","[0.31346553564071655, 0.28066545724868774, 0.2743285000324249, 0.272592157125473, 0.2686353325843811]","['000000166747.jpg', '000000166747.jpg', '000000166747.jpg', '000000016228.jpg', '000000016228.jpg']",1,A group of people riding a trolley being pulled by a horse.,A group of people riding a trolley being pulled by a horse.,"['A group of people riding a trolley being pulled by a horse.', 'Group of people standing on a train behind a white horse.', 'a horse walking on a small platform in front of a group of people', 'There is a white horse pulling a trolley behind it.', 'A horse pulling a trolley carriage with a man on it']","[0.3337242007255554, 0.3286210894584656, 0.318940669298172, 0.31344375014305115, 0.2901458740234375]","['000000166747.jpg', '000000166747.jpg', '000000166747.jpg', '000000016228.jpg', '000000016228.jpg']",1,A horse pulling a trolley carriage with a man on it.,A horse pulling a trolley carriage with a man on it.
